1.0,南京-江宁区 | 2年经验 | 本科 | 招2人,软件工程师
0.9,南京 | 1年经验 | 本科 | 招2人,软件工程师
0.9,武汉-东湖新技术产业开发区 | 3-4年经验 | 本科 | 招2人,软件开发工程师
1.4,上海-静安区 | 2年经验 | 本科 | 招2人,Java高级开发工程师
0.9,南阳 | 2年经验 | 大专 | 招3人,虚拟化工程师
1.4,苏州 | 无需经验 | 硕士 | 招若干人,存储驱动开发工程师
1.7,武汉 | 2年经验 | 本科 | 招1人,研发部高级经理
2.1,武汉-洪山区 | 5-7年经验 | 本科 | 招1人,大数据开发工程师
0.8,佛山 | 2年经验 | 大专 | 招2人,后台开发工程师
2.4,杭州-西湖区 | 3-4年经验 | 硕士 | 招1人,大数据开发工程师
0.9,异地招聘 | 1年经验 | 大专 | 招1人,Web开发工程师
1.1,成都 | 2年经验 | 本科 | 招若干人,后端开发工程师（成都）
1.7,上海-浦东新区 | 3-4年经验 | 本科 | 招1人,系统研发工程师
1.2,重庆 | 2年经验 | 本科 | 招1人,新能源系统工程师
1.1,上海-静安区 | 2年经验 | 本科 | 招1人,软件工程师
1.5,北京 | 2年经验 | 本科 | 招若干人,大数据开发工程师
1.9,深圳 | 5-7年经验 | 本科 | 招1人,Senior Firmware Engineer （高级嵌入式固件工程师）
1.4,北京-西城区 | 2年经验 | 本科 | 招若干人,系统开发工程师
1.2,深圳 | 1年经验 | 大专 | 招若干人,系统研发工程师
1.9,广州-天河区 | 2年经验 | 大专 | 招10人,java软件工程师
1.7,北京 | 3-4年经验 | 本科 | 招1人,Java开发工程师
1.1,广州-天河区 | 2年经验 | 大专 | 招2人,爬虫开发工程师
2.2,上海-黄浦区 | 5-7年经验 | 本科 | 招若干人,高级Java软件工程师-Cloverleaf UX
2.6,深圳-福田区 | 5-7年经验 | 硕士 | 招若干人,软件系统工程师(haptic方向)(J10833)
2.5,上海-杨浦区 | 3-4年经验 | 本科 | 招若干人,Java高级开发工程师
1.9,上海 | 3-4年经验 | 本科 | 招若干人,Java开发工程师
1.1,北京-朝阳区 | 无需经验 | 本科 | 招2人,后端开发 C/C++研发工程师-GIS
1.1,赣州 | 3-4年经验 | 本科 | 招2人,高薪诚聘软件开发技术指导
1.3,上海-徐汇区 | 1年经验 | 本科 | 招2人,软件研发工程师
1.5,深圳-龙华区 | 3-4年经验 | 本科 | 招若干人,C++软件工程师
1.2,广州-天河区 | 3-4年经验 | 大专 | 招1人,PHP/全栈开发工程师
1.9,广州-天河区 | 3-4年经验 | 本科 | 招若干人,数据开发工程师(J10105)
1.3,深圳-南山区 | 1年经验 | 大专 | 招1人,软件开发工程师
2.7,上海-徐汇区 | 8-9年经验 | 本科 | 招若干人,Software Testing Engineer 交换机
1.4,杭州 | 3-4年经验 | 本科 | 招若干人,后端开发工程师（C#）
1.0,异地招聘 | 1年经验 | 本科 | 招若干人,数据开发工程师
1.2,深圳-南山区 | 3-4年经验 | 大专 | 招2人,Java开发工程师
1.2,深圳-龙岗区 | 1年经验 | 硕士 | 招2人,SLAM算法工程师
1.2,西安 | 1年经验 | 本科 | 招2人,全栈程序员
1.9,上海-青浦区 | 2年经验 | 本科 | 招2人,PHP开发工程师
1.4,广州 | 5-7年经验 | 大专 | 招1人,Java高级开发工程师
1.4,成都-高新区 | 3-4年经验 | 本科 | 招2人,Java高级开发工程师
0.8,广州-黄埔区 | 2年经验 | 本科 | 招2人,YMS软件开发工程师
1.9,上海-浦东新区 | 3-4年经验 | 本科 | 招1人,高级应用开发/软件开发工程师/C语言C++
1.1,成都-高新区 | 3-4年经验 | 大专 | 招若干人,Java开发工程师
1.1,上海-徐汇区 | 3-4年经验 | 大专 | 招2人,Java工程师/后端工程师/Java高级工程师
3.4,上海-长宁区 | 8-9年经验 | 本科 | 招1人,解决方案架构师
1.1,深圳-龙华区 | 无需经验 | 本科 | 招4人,高級軟件開發工程師
2.3,异地招聘 | 2年经验 | 本科 | 招若干人,区块链开发工程师（无锡）
2.3,深圳-南山区 | 3-4年经验 | 本科 | 招1人,云计算工程师
1.2,成都-武侯区 | 5-7年经验 | 本科 | 招2人,全栈工程师
1.3,广州-天河区 | 3-4年经验 | 本科 | 招2人,PHP全线工程师
0.9,上海-浦东新区 | 1年经验 | 本科 | 招若干人,软件开发-工业软件开发
1.3,广州-天河区 | 1年经验 | 大专 | 招2人,嵌入式软件工程师(linux方向)
1.7,深圳-龙华区 | 3-4年经验 | 大专 | 招1人,软件开发工程师
1.0,深圳-南山区 | 3-4年经验 | 大专 | 招1人,软件/PHP工程师
2.5,广州-天河区 | 5-7年经验 | 本科 | 招若干人,Java开发工程师
1.7,杭州-拱墅区 | 3-4年经验 | 大专 | 招1人,后端开发工程师
1.9,上海-浦东新区 | 3-4年经验 | 本科 | 招1人,C#中级软件工程师
1.3,异地招聘 | 5-7年经验 | 大专 | 招3人,Java开发工程师
0.8,成都-高新区 | 3-4年经验 | 大专 | 招5人,JAVA全栈开发工程师-成都Office
1.2,西安-碑林区 | 3-4年经验 | 本科 | 招3人,软件工程师
1.7,重庆-渝北区 | 3-4年经验 | 本科 | 招1人,大数据架构师
1.2,广州 | 2年经验 | 大专 | 招1人,物联网开发
1.1,合肥 | 2年经验 | 本科 | 招2人,SAP软件工程师
0.9,上海 | 无需经验 | 本科 | 招3人,C++开发工程师
1.3,杭州-西湖区 | 3-4年经验 | 大专 | 招2人,后端开发工程师
1.4,武汉-武昌区 | 3-4年经验 | 本科 | 招若干人,大数据开发工程师
1.2,宁波-江北区 | 3-4年经验 | 本科 | 招1人,软件工程师
1.9,杭州-滨江区 | 5-7年经验 | 大专 | 招1人,全栈工程师
1.7,广州-黄埔区 | 3-4年经验 | 本科 | 招1人,全栈工程师
1.3,佛山-顺德区 | 1年经验 | 本科 | 招2人,软件工程师
1.6,成都-高新区 | 3-4年经验 | 本科 | 招1人,C++开发工程师
2.7,上海 | 3-4年经验 | 大专 | 招1人,爬虫工程师
0.8,南宁 | 3-4年经验 | 本科 | 招4人,中级JAVA工程师
1.7,杭州-江干区 | 3-4年经验 | 本科 | 招1人,PhP技术、网络搭建
1.5,苏州 | 2年经验 | 本科 | 招1人,BMS软件应用工程师
1.7,深圳-宝安区 | 3-4年经验 | 本科 | 招1人,服务器开发工程师
0.8,西安-碑林区 | 2年经验 | 本科 | 招3人,应用工程师
1.5,杭州-江干区 | 3-4年经验 | 大专 | 招若干人,高级爬虫工程师
1.1,南京-浦口区 | 1年经验 | 本科 | 招若干人,生信软件开发工程师
1.2,武汉-江岸区 | 2年经验 | 本科 | 招1人,大数据后台研发
1.7,上海-松江区 | 3-4年经验 | 本科 | 招1人,软件工程师
1.6,无锡-无锡新区 | 3-4年经验 | 本科 | 招1人,Linux系统应用工程师
2.4,北京-大兴区 | 5-7年经验 | 硕士 | 招1人,软件工程师（半导体设备）
2.1,上海-松江区 | 2年经验 | 大专 | 招若干人,大数据开发工程师
1.7,成都-高新区 | 2年经验 | 本科 | 招1人,嵌入式开发工程师（算法方向）
1.7,苏州 | 5-7年经验 | 硕士 | 招1人,Advanced Applications Software Engineer
2.3,北京 | 1年经验 | 本科 | 招2人,高级研发工程师（B类）-00038
1.3,深圳-龙华区 | 2年经验 | 本科 | 招1人,软件系统工程师
1.8,长沙 | 3-4年经验 | 本科 | 招1人,爬虫工程师
1.4,南京-秦淮区 | 3-4年经验 | 本科 | 招3人,嵌入式软件工程师
1.1,上海-长宁区 | 3-4年经验 | 本科 | 招2人,物联网开发工程师
2.1,深圳-南山区 | 3-4年经验 | 本科 | 招1人,软件开发工程师
2.1,上海-浦东新区 | 5-7年经验 | 本科 | 招1人,大数据工程师
0.9,南京-江宁区 | 无需经验 | 本科 | 招4人,C/C++开发工程师
1.2,北京-西城区 | 1年经验 | 本科 | 招2人,信息安全工程师
1.7,南京-雨花台区 | 1年经验 | 本科 | 招3人,数据挖掘工程师-工作地址 南京
1.7,上海-徐汇区 | 3-4年经验 | 本科 | 招1人,嵌入式软件工程师
1.2,天津-滨海新区 | 5-7年经验 | 大专 | 招1人,.net开发工程师（天津）
2.1,深圳-南山区 | 5-7年经验 | 大专 | 招若干人,大数据应用工程师
1.3,昆明-官渡区 | 1年经验 | 大专 | 招5人,爬虫开发工程师
1.4,深圳-宝安区 | 3-4年经验 | 本科 | 招1人,嵌入式软件工程师（音频方向）
1.2,异地招聘 | 3-4年经验 | 大专 | 招2人,web全栈开发工程师/java工程师
1.5,南京-栖霞区 | 3-4年经验 | 大专 | 招1人,后端开发工程师
1.2,杭州-萧山区 | 3-4年经验 | 本科 | 招1人,大数据开发工程师
1.7,广州-越秀区 | 5-7年经验 | 本科 | 招2人,后台开发工程师
2.4,上海-静安区 | 3-4年经验 | 本科 | 招1人,云架构师
1.0,成都 | 5-7年经验 | 本科 | 招若干人,软件开发工程师
2.1,东莞-长安镇 | 3-4年经验 | 大专 | 招1人,linux软件工程师
0.9,南宁-江南区 | 3-4年经验 | 大专 | 招2人,Java开发工程师
1.2,杭州-上城区 | 3-4年经验 | 本科 | 招1人,AI软件开发工程师（总行）(J11262)
0.7,金华-婺城区 | 1年经验 | 大专 | 招10人,数据开发工程师
1.9,上海-徐汇区 | 2年经验 | 本科 | 招若干人,某知名互联网金融公司
1.7,武汉-洪山区 | 3-4年经验 | 硕士 | 招1人,slam算法工程师
1.8,东莞-清溪镇 | 2年经验 | 本科 | 招2人,软件工程师
1.5,广州 | 3-4年经验 | 本科 | 招1人,QT开发工程师
1.0,苏州-工业园区 | 2年经验 | 本科 | 招5人,MES软件开发工程师
2.2,深圳-龙岗区 | 3-4年经验 | 本科 | 招1人,数据平台开发工程师
0.9,杭州-滨江区 | 2年经验 | 本科 | 招2人,上位机开发工程师
1.4,深圳-南山区 | 3-4年经验 | 本科 | 招1人,IoT Java开发工程师(J10394)
1.1,深圳-南山区 | 3-4年经验 | 本科 | 招1人,信息技术工程师
0.9,杭州-西湖区 | 1年经验 | 本科 | 招1人,后台开发工程师
1.9,深圳-南山区 | 3-4年经验 | 本科 | 招若干人,Java架构师
3.4,深圳 | 10年以上经验 | 本科 | 招1人,软件总工程师
1.6,东莞-长安镇 | 3-4年经验 | 大专 | 招3人,信息安全工程师
1.1,合肥-北城新区 | 3-4年经验 | 大专 | 招2人,C++高级开发工程师
1.7,成都-高新区 | 3-4年经验 | 大专 | 招4人,Golang 服务器开发
2.8,深圳-龙华区 | 3-4年经验 | 本科 | 招1人,软件工程师
1.6,广州-南沙区 | 3-4年经验 | 本科 | 招2人,大数据开发工程师
1.2,深圳-南山区 | 1年经验 | 大专 | 招1人,爬虫开发工程师
1.2,异地招聘 | 3-4年经验 | 本科 | 招10人,应用开发工程师（base上海或杭州）
0.9,东莞-长安镇 | 5-7年经验 | 大专 | 招若干人,后端开发工程师
0.8,苏州-工业园区 | 1年经验 | 本科 | 招2人,生物信息软件工程师
1.3,苏州 | 1年经验 | 本科 | 招2人,VUE前端工程师
2.7,上海-浦东新区 | 3-4年经验 | 本科 | 招1人,Android Linux系统高级工程师
1.2,深圳-宝安区 | 3-4年经验 | 本科 | 招1人,爬虫开发工程师
1.2,杭州 | 2年经验 | 本科 | 招2人,Hadoop开发工程师
2.4,北京-东城区 | 5-7年经验 | 本科 | 招若干人,交付架构师（腾讯项目）
0.8,常州-武进区 | 2年经验 | 大专 | 招1人,PHP开发工程师
1.4,昆山 | 3-4年经验 | 本科 | 招2人,物联网软件开发工程师(J10408)
1.7,广州-白云区 | 无需经验 | 招1人,软件工程师
2.8,成都-高新区 | 5-7年经验 | 本科 | 招若干人,C++高级开发工程师
1.2,上海-徐汇区 | 2年经验 | 大专 | 招1人,全栈工程师
2.1,武汉-东湖新技术产业开发区 | 3-4年经验 | 本科 | 招10人,Linux内核工程师
1.7,苏州 | 3-4年经验 | 本科 | 招1人,工控安全开发工程师(J10580)
0.8,常德 | 3-4年经验 | 大专 | 招1人,软件工程师
1.4,上海-闵行区 | 3-4年经验 | 本科 | 招1人,嵌入式软件工程师
1.4,苏州-工业园区 | 3-4年经验 | 本科 | 招3人,C++工程师
0.8,绍兴-越城区 | 1年经验 | 本科 | 招10人,软件开发工程师
2.1,上海-杨浦区 | 3-4年经验 | 本科 | 招1人,量化交易系统软件开发工程师
1.9,北京-西城区 | 2年经验 | 硕士 | 招若干人,C++开发工程师
1.0,广州-天河区 | 2年经验 | 大专 | 招2人,急招PHP开发工程师(有福)
1.2,上海-静安区 | 3-4年经验 | 大专 | 招1人,大数据开发工程师
0.9,苏州-吴江区 | 3-4年经验 | 大专 | 招2人,自动化软件工程师（相城）
1.4,杭州-江干区 | 3-4年经验 | 本科 | 招3人,嵌入式软件工程师（周末双休）
1.7,长沙-岳麓区 | 3-4年经验 | 本科 | 招1人,云计算工程师（分布式存储）
1.9,成都-温江区 | 3-4年经验 | 本科 | 招2人,云计算工程师
1.4,上海-闵行区 | 1年经验 | 本科 | 招2人,软件工程师
2.0,异地招聘 | 2年经验 | 本科 | 招若干人,逆向工程师
1.2,上海-闵行区 | 2年经验 | 本科 | 招若干人,windows应用软件工程师（工具软件工程师）
1.2,广州 | 2年经验 | 本科 | 招1人,PHP高级开发工程师
1.8,杭州-余杭区 | 3-4年经验 | 本科 | 招1人,后台工程师
1.2,宁波-高新区 | 2年经验 | 本科 | 招若干人,物联网工程师
1.4,深圳-南山区 | 3-4年经验 | 本科 | 招若干人,.NET高级开发工程师
1.1,成都 | 2年经验 | 本科 | 招2人,软件工程师
1.7,上海-松江区 | 8-9年经验 | 大专 | 招1人,上位机软件工程师
1.1,广州-番禺区 | 5-7年经验 | 本科 | 招5人,多媒体播放器开发工程师
0.9,惠州 | 3-4年经验 | 大专 | 招2人,开发工程师
1.7,深圳 | 3-4年经验 | 本科 | 招若干人,软件开发工程师
1.2,南京 | 2年经验 | 大专 | 招2人,c++开发（南京）
1.4,南京-秦淮区 | 1年经验 | 本科 | 招2人,数据开发工程师
0.9,上海-浦东新区 | 1年经验 | 本科 | 招若干人,软件开发工程师-应届生
2.1,异地招聘 | 5-7年经验 | 本科 | 招2人,C++（qt）
1.2,上海-浦东新区 | 1年经验 | 本科 | 招2人,ABB代招-软件开发工程师
1.5,成都-武侯区 | 3-4年经验 | 本科 | 招10人,大数据开发工程师
1.4,上海 | 3-4年经验 | 本科 | 招若干人,软件工程师
1.1,厦门 | 2年经验 | 本科 | 招5人,软件研究员
2.1,深圳-福田区 | 3-4年经验 | 大专 | 招3人,中台JAVA工程师
1.7,深圳-宝安区 | 3-4年经验 | 本科 | 招2人,云计算研发工程师
1.4,北京-朝阳区 | 5-7年经验 | 本科 | 招1人,大数据软件工程师
2.1,北京-海淀区 | 5-7年经验 | 本科 | 招1人,系统集成部经理
2.1,北京-海淀区 | 无需经验 | 硕士 | 招若干人,嵌入式软件工程师
1.7,上海 | 3-4年经验 | 本科 | 招若干人,大数据开发工程师
3.4,广州-天河区 | 8-9年经验 | 本科 | 招1人,大数据架构师
0.9,广州-天河区 | 2年经验 | 本科 | 招1人,大数据开发工程师
1.6,珠海-珠海高新区 | 1年经验 | 本科 | 招2人,软件工程师
0.9,武汉-武汉经济开发区 | 5-7年经验 | 本科 | 招若干人,汽车以太网工程师
0.9,广州-黄埔区 | 2年经验 | 大专 | 招若干人,软件工程师(大数据)
1.2,郑州-郑东新区 | 无需经验 | 招1人,高薪诚聘数据工程师+五险一金
2.7,异地招聘 | 5-7年经验 | 本科 | 招1人,高级软件设计工程师
1.2,北京-大兴区 | 3-4年经验 | 本科 | 招1人,Linux应用程序开发工程师
1.0,广州-番禺区 | 3-4年经验 | 大专 | 招1人,爬虫工程师
2.1,成都-高新区 | 5-7年经验 | 本科 | 招5人,高级软件工程师
2.4,苏州-虎丘区 | 3-4年经验 | 本科 | 招1人,SLAM算法工程师 机器人
1.4,上海 | 2年经验 | 本科 | 招3人,Linux开发工程师
1.1,昆山 | 3-4年经验 | 大专 | 招1人,高级Java研发工程师
1.3,福州 | 3-4年经验 | 大专 | 招5人,高级全栈工程师
1.2,武汉 | 5-7年经验 | 本科 | 招2人,高级嵌入式软件工程师
1.5,异地招聘 | 5-7年经验 | 大专 | 招10人,高级软件开发工程师
1.7,深圳-宝安区 | 5-7年经验 | 本科 | 招若干人,高级软件工程师
1.9,广州-海珠区 | 3-4年经验 | 本科 | 招1人,大数据平台开发工程师 (MJ003062)
2.9,异地招聘 | 5-7年经验 | 本科 | 招2人,高级软件工程师
1.5,广州-天河区 | 3-4年经验 | 大专 | 招若干人,大数据开发工程师
1.7,上海-闵行区 | 1年经验 | 本科 | 招2人,C++软件开发工程师
2.1,深圳-龙岗区 | 2年经验 | 硕士 | 招3人,Visual slam算法工程师
1.3,深圳-龙岗区 | 1年经验 | 本科 | 招2人,QT软件工程师
1.4,武汉-硚口区 | 3-4年经验 | 本科 | 招2人,后端开发工程师
1.3,上海-浦东新区 | 3-4年经验 | 大专 | 招1人,急聘 大数据开发工程师
2.1,深圳-龙华区 | 2年经验 | 本科 | 招3人,视觉SLAM算法工程师
0.8,哈尔滨 | 1年经验 | 本科 | 招2人,软件工程师（研究院）
0.8,广州 | 2年经验 | 大专 | 招10人,软件开发实施工程师
2.2,北京-海淀区 | 3-4年经验 | 本科 | 招1人,嵌入式软件工程师1032
1.7,异地招聘 | 5-7年经验 | 本科 | 招若干人,C++开发工程师
0.9,杭州-滨江区 | 无需经验 | 本科 | 招1人,云平台开发工程师
1.2,扬州-广陵区 | 2年经验 | 招2人,软件开发工程师
1.9,杭州-余杭区 | 3-4年经验 | 本科 | 招2人,大数据研发工程师
1.9,上海-浦东新区 | 2年经验 | 本科 | 招若干人,大数据研发工程师
1.9,苏州-工业园区 | 5-7年经验 | 本科 | 招2人,高级软件工程师
1.1,深圳-南山区 | 3-4年经验 | 大专 | 招10人,JAVA中级
1.7,东莞 | 3-4年经验 | 本科 | 招若干人,软件工程师（仓储类）
1.2,温州-龙湾区 | 3-4年经验 | 大专 | 招若干人,软件开发工程师
1.1,惠州 | 3-4年经验 | 本科 | 招1人,设备软件工程师
1.4,上海-浦东新区 | 3-4年经验 | 本科 | 招3人,Java高级开发工程师
2.4,深圳-南山区 | 5-7年经验 | 大专 | 招1人,大数据架构师
1.2,南京-建邺区 | 3-4年经验 | 本科 | 招5人,全栈开发工程师
1.9,苏州-工业园区 | 3-4年经验 | 本科 | 招2人,软件工程师
1.7,深圳-福田区 | 5-7年经验 | 本科 | 招5人,大数据开发工程师
1.4,上海 | 2年经验 | 本科 | 招1人,Java开发工程师
1.0,广州-越秀区 | 3-4年经验 | 本科 | 招1人,Java开发工程师
3.5,北京-海淀区 | 8-9年经验 | 本科 | 招若干人,AI工具软件工程师
1.7,上海-徐汇区 | 3-4年经验 | 本科 | 招2人,JAVA高级开发工程师
2.9,深圳-罗湖区 | 5-7年经验 | 本科 | 招1人,区块链开发工程师（金融）
2.1,上海 | 3-4年经验 | 本科 | 招3人,大数据开发（金融数据行业）
1.4,上海 | 3-4年经验 | 本科 | 招1人,Java开发工程师
1.2,深圳-南山区 | 2年经验 | 本科 | 招2人,Java中级开发工程师
1.2,广州-番禺区 | 3-4年经验 | 本科 | 招4人,Java中级开发工程师
1.9,武汉-洪山区 | 5-7年经验 | 本科 | 招3人,Java开发工程师
1.6,上海-徐汇区 | 2年经验 | 本科 | 招1人,大数据开发工程师
1.7,上海-浦东新区 | 2年经验 | 本科 | 招2人,Java后台开发工程师
0.8,重庆-江北区 | 1年经验 | 本科 | 招1人,软件工程师
0.8,青岛-黄岛区 | 2年经验 | 大专 | 招2人,[有经验的] 后端开发工程师
1.7,上海-嘉定区 | 3-4年经验 | 大专 | 招若干人,JAVA高级软件工程师-安亭
2.1,杭州-滨江区 | 3-4年经验 | 本科 | 招1人,数据挖掘工程师（NLP方向）
0.9,南宁 | 无需经验 | 招3人,软件工程师
1.7,上海 | 3-4年经验 | 本科 | 招2人,对日Java
1.7,深圳 | 3-4年经验 | 本科 | 招2人,Hadoop开发工程师
1.0,上海-浦东新区 | 1年经验 | 大专 | 招1人,软件工程师
2.4,深圳-龙岗区 | 5-7年经验 | 本科 | 招1人,架构师（Java方向）[J789492]
1.9,广州-黄埔区 | 2年经验 | 大专 | 招3人,k8s容器云交付工程师
1.0,武汉-江夏区 | 3-4年经验 | 本科 | 招2人,LinuxC/C++
0.8,南京-江宁区 | 1年经验 | 本科 | 招3人,Linux C 开发工程师
3.5,杭州 | 1年经验 | 硕士 | 招若干人,算法工程师(视频方向)
2.7,大连 | 1年经验 | 大专 | 招10人,Java开发工程师
1.1,广州-海珠区 | 3-4年经验 | 本科 | 招若干人,高级爬虫工程师
1.2,广州-天河区 | 1年经验 | 大专 | 招2人,PHP开发工程师
1.2,上海-浦东新区 | 无需经验 | 本科 | 招1人,后端开发工程师
2.8,上海-杨浦区 | 1年经验 | 本科 | 招3人,SDK软件开发工程师
1.4,深圳-南山区 | 5-7年经验 | 大专 | 招5人,openstack工程师
2.1,深圳-南山区 | 3-4年经验 | 本科 | 招2人,爬虫工程师
1.4,广州-黄埔区 | 1年经验 | 本科 | 招1人,高级软件工程师 (主管）
1.0,广州-番禺区 | 2年经验 | 本科 | 招5人,软件工程师（嵌入式）
2.8,异地招聘 | 3-4年经验 | 本科 | 招1人,开发主管（北京）
1.4,北京-朝阳区 | 1年经验 | 大专 | 招若干人,嵌入式技术工程师
2.6,深圳 | 无需经验 | 博士 | 招若干人,算法经理
0.7,江门 | 1年经验 | 大专 | 招1人,后台开发工程师
0.8,北京-朝阳区 | 1年经验 | 本科 | 招2人,软件工程师
3.4,成都-武侯区 | 10年以上经验 | 本科 | 招1人,高级主任软件工程师（国产化）
0.8,上海-闵行区 | 1年经验 | 本科 | 招4人,软件开发工程师
1.2,深圳-龙华区 | 2年经验 | 大专 | 招4人,云交付工程师
1.2,北京-海淀区 | 2年经验 | 本科 | 招若干人,视频算法工程师（tky)
1.7,合肥-高新区 | 1年经验 | 本科 | 招若干人,量化交易软件开发工程师
2.1,南京-秦淮区 | 2年经验 | 大专 | 招5人,golang开发工程师
1.7,北京-海淀区 | 3-4年经验 | 大专 | 招2人,Linux高级软件工程师
1.3,上海-闵行区 | 2年经验 | 本科 | 招1人,PHP后端
0.7,上海-浦东新区 | 1年经验 | 本科 | 招2人,课程开发工程师
1.4,深圳-龙华区 | 2年经验 | 大专 | 招若干人,爬虫开发工程师
2.2,广州 | 5-7年经验 | 本科 | 招若干人,大数据开发工程师
3.1,深圳-南山区 | 5-7年经验 | 本科 | 招2人,Java架构师
1.2,上海 | 无需经验 | 硕士 | 招1人,汽车平台软件开发（英语）
1.9,广州-天河区 | 3-4年经验 | 本科 | 招10人,大数据开发工程师
1.4,重庆-渝北区 | 5-7年经验 | 本科 | 招1人,大数据平台高级开发工程师
0.9,广州-黄埔区 | 3-4年经验 | 本科 | 招1人,软件后端开发工程师
4.2,南京-浦口区 | 8-9年经验 | 硕士 | 招1人,ML / AI高级软件工程师（芯片软件研发职位）
2.9,深圳-宝安区 | 5-7年经验 | 本科 | 招1人,Senior Sensor Application Engineer
1.2,成都-龙泉驿区 | 3-4年经验 | 本科 | 招2人,大数据开发工程师
1.4,西安-高新技术产业开发区 | 无需经验 | 本科 | 招若干人,软件开发工程师
1.9,天津-津南区 | 3-4年经验 | 本科 | 招1人,Linux嵌入式软件工程师
1.9,上海-闵行区 | 5-7年经验 | 本科 | 招1人,Java高级开发工程师
1.7,上海-虹口区 | 3-4年经验 | 本科 | 招2人,C#开发工程师
1.2,福州 | 3-4年经验 | 大专 | 招若干人,大数据开发工程师
1.4,广州-天河区 | 3-4年经验 | 本科 | 招2人,大数据开发工程师
1.2,上海-杨浦区 | 2年经验 | 本科 | 招若干人,RPA 研发工程师
1.4,南京-江宁区 | 2年经验 | 本科 | 招1人,大数据分析算法工程师
1.4,深圳-福田区 | 1年经验 | 本科 | 招1人,后端研发工程师
1.7,无锡 | 3-4年经验 | 本科 | 招1人,大数据开发工程师
1.7,郑州-经开区 | 8-9年经验 | 本科 | 招1人,系统架构师
4.4,北京-海淀区 | 5-7年经验 | 本科 | 招1人,系统架构师
0.8,南京-浦口区 | 3-4年经验 | 本科 | 招1人,软件开发工程师(J10129)
3.4,深圳-南山区 | 5-7年经验 | 硕士 | 招1人,云原生架构师
1.2,杭州-余杭区 | 2年经验 | 本科 | 招8人,中级JAVA开发工程师
2.1,上海 | 3-4年经验 | 本科 | 招2人,SH-185 Firmware engineer
1.6,上海-闵行区 | 3-4年经验 | 本科 | 招2人,Java高级开发工程师
1.7,杭州 | 3-4年经验 | 本科 | 招1人,Linux嵌入式工程师
1.5,苏州-工业园区 | 1年经验 | 本科 | 招若干人,电子软件开发工程师
1.2,西安-高新技术产业开发区 | 5-7年经验 | 本科 | 招2人,Java高级开发工程师
0.8,异地招聘 | 2年经验 | 本科 | 招2人,软件工程师
1.9,西安 | 2年经验 | 硕士 | 招若干人,X86 System Software Engineer -Firmware(西安)
2.7,上海-闵行区 | 5-7年经验 | 本科 | 招若干人,资深c++服务器开发工程师
1.7,广州 | 5-7年经验 | 本科 | 招2人,高级PHP开发工程师
2.2,上海-闵行区 | 1年经验 | 本科 | 招3人,风控建模专家
3.4,广州-黄埔区 | 5-7年经验 | 本科 | 招若干人,嵌入式工程师经理
3.4,广州-黄埔区 | 5-7年经验 | 本科 | 招若干人,Java高级开发工程师
1.9,广州-天河区 | 3-4年经验 | 本科 | 招1人,产品研发工程师
0.9,南阳 | 2年经验 | 本科 | 招30人,云计算工程师
1.9,上海-闵行区 | 3-4年经验 | 本科 | 招1人,网络协议分析工程师
0.9,上海-浦东新区 | 2年经验 | 本科 | 招3人,Linux系统工程师
0.8,昆山 | 1年经验 | 本科 | 招2人,自动化软件开发工程师
1.7,广州-海珠区 | 3-4年经验 | 本科 | 招1人,大数据开发工程师
1.0,郑州-高新区 | 5-7年经验 | 本科 | 招1人,大数据开发工程师
4.2,北京-昌平区 | 5-7年经验 | 硕士 | 招1人,系统架构师
0.8,深圳-南山区 | 1年经验 | 大专 | 招1人,嵌入式开发工程师
0.9,深圳-龙岗区 | 无需经验 | 大专 | 招2人,视频算法工程师助理包吃住
0.9,南京-建邺区 | 1年经验 | 大专 | 招5人,软件技术工程师/软件实施工程师
1.2,杭州-余杭区 | 3-4年经验 | 本科 | 招1人,软件开发工程师（五险一金+福利）
1.2,深圳-宝安区 | 3-4年经验 | 本科 | 招3人,Javascript开发
2.2,上海-黄浦区 | 2年经验 | 硕士 | 招1人,高级Linux工程师
1.1,深圳-南山区 | 无需经验 | 大专 | 招1人,系统开发工程师
2.1,深圳-宝安区 | 3-4年经验 | 本科 | 招若干人,ARM Linux系统工程师
1.2,杭州-拱墅区 | 1年经验 | 本科 | 招若干人,Java开发工程师
1.4,广州-白云区 | 3-4年经验 | 本科 | 招若干人,PHP开发工程师（高级）
1.1,深圳-宝安区 | 招2人,Java开发工程师 （道网）
1.8,成都-双流区 | 3-4年经验 | 大专 | 招5人,Java开发工程师
1.5,上海-宝山区 | 2年经验 | 本科 | 招15人,golang工程师
2.1,苏州 | 5-7年经验 | 本科 | 招1人,JAVA技术经理(J10222)
0.8,成都-高新区 | 2年经验 | 大专 | 招2人,后端开发工程师
2.8,上海-浦东新区 | 5-7年经验 | 本科 | 招若干人,大数据架构师
1.7,异地招聘 | 1年经验 | 本科 | 招2人,SLAM算法工程师
1.2,广州-海珠区 | 2年经验 | 本科 | 招2人,Nodejs服务端开发工程师
1.2,北京-西城区 | 3-4年经验 | 大专 | 招2人,数据开发工程师
1.7,广州-天河区 | 3-4年经验 | 本科 | 招1人,大数据开发工程师
0.9,广州-天河区 | 5-7年经验 | 本科 | 招若干人,青少儿编程教育储备主管
1.2,成都-高新区 | 3-4年经验 | 大专 | 招若干人,C#开发工程师
